Close,1,2,3,4,5,6,7,8,9,10,11,1P,2P,3P,4P,5P,6P,7P,8P,9P,10P
95.53,95.57,95.4,94.98,94.6,95.85,96.24,96.01,96.51,97.49,97.42,98.34,0.178197065,0.4421983575,0.4016913319,-1.304121022,-0.4052369077,0.2395583793,-0.5180810279,-1.005231306,0.07185382878,-0.9355297946
95.09,95.53,95.57,95.4,94.98,94.6,95.85,96.24,96.01,96.51,97.49,97.42,-0.04185413833,0.178197065,0.4421983575,0.4016913319,-1.304121022,-0.4052369077,0.2395583793,-0.5180810279,-1.005231306,0.07185382878
94.27,95.09,95.53,95.57,95.4,94.98,94.6,95.85,96.24,96.01,96.51,97.49,-0.4605882969,-0.04185413833,0.178197065,0.4421983575,0.4016913319,-1.304121022,-0.4052369077,0.2395583793,-0.5180810279,-1.005231306
94.32,94.27,95.09,95.53,95.57,95.4,94.98,94.6,95.85,96.24,96.01,96.51,-0.8623409402,-0.4605882969,-0.04185413833,0.178197065,0.4421983575,0.4016913319,-1.304121022,-0.4052369077,0.2395583793,-0.5180810279
94.89,94.32,94.27,95.09,95.53,95.57,95.4,94.98,94.6,95.85,96.24,96.01,0.05303914289,-0.8623409402,-0.4605882969,-0.04185413833,0.178197065,0.4421983575,0.4016913319,-1.304121022,-0.4052369077,0.2395583793
95.27,94.89,94.32,94.27,95.09,95.53,95.57,95.4,94.98,94.6,95.85,96.24,0.6043256997,0.05303914289,-0.8623409402,-0.4605882969,-0.04185413833,0.178197065,0.4421983575,0.4016913319,-1.304121022,-0.4052369077
95.93,95.27,94.89,94.32,94.27,95.09,95.53,95.57,95.4,94.98,94.6,95.85,0.4004636948,0.6043256997,0.05303914289,-0.8623409402,-0.4605882969,-0.04185413833,0.178197065,0.4421983575,0.4016913319,-1.304121022
96.24,95.93,95.27,94.89,94.32,94.27,95.09,95.53,95.57,95.4,94.98,94.6,0.6927679227,0.4004636948,0.6043256997,0.05303914289,-0.8623409402,-0.4605882969,-0.04185413833,0.178197065,0.4421983575,0.4016913319
96.25,96.24,95.93,95.27,94.89,94.32,94.27,95.09,95.53,95.57,95.4,94.98,0.3231522986,0.6927679227,0.4004636948,0.6043256997,0.05303914289,-0.8623409402,-0.4605882969,-0.04185413833,0.178197065,0.4421983575
97.58,96.25,96.24,95.93,95.27,94.89,94.32,94.27,95.09,95.53,95.57,95.4,0.01039068994,0.3231522986,0.6927679227,0.4004636948,0.6043256997,0.05303914289,-0.8623409402,-0.4605882969,-0.04185413833,0.178197065
97.78,97.58,96.25,96.24,95.93,95.27,94.89,94.32,94.27,95.09,95.53,95.57,1.381818182,0.01039068994,0.3231522986,0.6927679227,0.4004636948,0.6043256997,0.05303914289,-0.8623409402,-0.4605882969,-0.04185413833
96.87,97.78,97.58,96.25,96.24,95.93,95.27,94.89,94.32,94.27,95.09,95.53,0.2049600328,1.381818182,0.01039068994,0.3231522986,0.6927679227,0.4004636948,0.6043256997,0.05303914289,-0.8623409402,-0.4605882969
98.12,96.87,97.78,97.58,96.25,96.24,95.93,95.27,94.89,94.32,94.27,95.09,-0.9306606668,0.2049600328,1.381818182,0.01039068994,0.3231522986,0.6927679227,0.4004636948,0.6043256997,0.05303914289,-0.8623409402
98.03,98.12,96.87,97.78,97.58,96.25,96.24,95.93,95.27,94.89,94.32,94.27,1.290389181,-0.9306606668,0.2049600328,1.381818182,0.01039068994,0.3231522986,0.6927679227,0.4004636948,0.6043256997,0.05303914289
97.75,98.03,98.12,96.87,97.78,97.58,96.25,96.24,95.93,95.27,94.89,94.32,-0.09172441908,1.290389181,-0.9306606668,0.2049600328,1.381818182,0.01039068994,0.3231522986,0.6927679227,0.4004636948,0.6043256997
97.72,97.75,98.03,98.12,96.87,97.78,97.58,96.25,96.24,95.93,95.27,94.89,-0.2856268489,-0.09172441908,1.290389181,-0.9306606668,0.2049600328,1.381818182,0.01039068994,0.3231522986,0.6927679227,0.4004636948
98.44,97.72,97.75,98.03,98.12,96.87,97.78,97.58,96.25,96.24,95.93,95.27,-0.03069053708,-0.2856268489,-0.09172441908,1.290389181,-0.9306606668,0.2049600328,1.381818182,0.01039068994,0.3231522986,0.6927679227
99.08,98.44,97.72,97.75,98.03,98.12,96.87,97.78,97.58,96.25,96.24,95.93,0.7367990176,-0.03069053708,-0.2856268489,-0.09172441908,1.290389181,-0.9306606668,0.2049600328,1.381818182,0.01039068994,0.3231522986
99.54,99.08,98.44,97.72,97.75,98.03,98.12,96.87,97.78,97.58,96.25,96.24,0.6501422186,0.7367990176,-0.03069053708,-0.2856268489,-0.09172441908,1.290389181,-0.9306606668,0.2049600328,1.381818182,0.01039068994
100,99.54,99.08,98.44,97.72,97.75,98.03,98.12,96.87,97.78,97.58,96.25,0.4642712959,0.6501422186,0.7367990176,-0.03069053708,-0.2856268489,-0.09172441908,1.290389181,-0.9306606668,0.2049600328,1.381818182
100.68,100,99.54,99.08,98.44,97.72,97.75,98.03,98.12,96.87,97.78,97.58,0.4621257786,0.4642712959,0.6501422186,0.7367990176,-0.03069053708,-0.2856268489,-0.09172441908,1.290389181,-0.9306606668,0.2049600328
100.66,100.68,100,99.54,99.08,98.44,97.72,97.75,98.03,98.12,96.87,97.78,0.68,0.4621257786,0.4642712959,0.6501422186,0.7367990176,-0.03069053708,-0.2856268489,-0.09172441908,1.290389181,-0.9306606668
102.92,100.66,100.68,100,99.54,99.08,98.44,97.72,97.75,98.03,98.12,96.87,-0.01986491855,0.68,0.4621257786,0.4642712959,0.6501422186,0.7367990176,-0.03069053708,-0.2856268489,-0.09172441908,1.290389181
103.51,102.92,100.66,100.68,100,99.54,99.08,98.44,97.72,97.75,98.03,98.12,2.2451818,-0.01986491855,0.68,0.4621257786,0.4642712959,0.6501422186,0.7367990176,-0.03069053708,-0.2856268489,-0.09172441908
103.92,103.51,102.92,100.66,100.68,100,99.54,99.08,98.44,97.72,97.75,98.03,0.5732607851,2.2451818,-0.01986491855,0.68,0.4621257786,0.4642712959,0.6501422186,0.7367990176,-0.03069053708,-0.2856268489
103.55,103.92,103.51,102.92,100.66,100.68,100,99.54,99.08,98.44,97.72,97.75,0.3960969955,0.5732607851,2.2451818,-0.01986491855,0.68,0.4621257786,0.4642712959,0.6501422186,0.7367990176,-0.03069053708
104.01,103.55,103.92,103.51,102.92,100.66,100.68,100,99.54,99.08,98.44,97.72,-0.3560431101,0.3960969955,0.5732607851,2.2451818,-0.01986491855,0.68,0.4621257786,0.4642712959,0.6501422186,0.7367990176
104.5,104.01,103.55,103.92,103.51,102.92,100.66,100.68,100,99.54,99.08,98.44,0.4442298407,-0.3560431101,0.3960969955,0.5732607851,2.2451818,-0.01986491855,0.68,0.4621257786,0.4642712959,0.6501422186
103.66,104.5,104.01,103.55,103.92,103.51,102.92,100.66,100.68,100,99.54,99.08,0.4711085473,0.4442298407,-0.3560431101,0.3960969955,0.5732607851,2.2451818,-0.01986491855,0.68,0.4621257786,0.4642712959
103.96,103.66,104.5,104.01,103.55,103.92,103.51,102.92,100.66,100.68,100,99.54,-0.8038277512,0.4711085473,0.4442298407,-0.3560431101,0.3960969955,0.5732607851,2.2451818,-0.01986491855,0.68,0.4621257786
103.97,103.96,103.66,104.5,104.01,103.55,103.92,103.51,102.92,100.66,100.68,100,0.289407679,-0.8038277512,0.4711085473,0.4442298407,-0.3560431101,0.3960969955,0.5732607851,2.2451818,-0.01986491855,0.68
103.85,103.97,103.96,103.66,104.5,104.01,103.55,103.92,103.51,102.92,100.66,100.68,0.009619084263,0.289407679,-0.8038277512,0.4711085473,0.4442298407,-0.3560431101,0.3960969955,0.5732607851,2.2451818,-0.01986491855
104.65,103.85,103.97,103.96,103.66,104.5,104.01,103.55,103.92,103.51,102.92,100.66,-0.115417909,0.009619084263,0.289407679,-0.8038277512,0.4711085473,0.4442298407,-0.3560431101,0.3960969955,0.5732607851,2.2451818
105.08,104.65,103.85,103.97,103.96,103.66,104.5,104.01,103.55,103.92,103.51,102.92,0.7703418392,-0.115417909,0.009619084263,0.289407679,-0.8038277512,0.4711085473,0.4442298407,-0.3560431101,0.3960969955,0.5732607851
104.73,105.08,104.65,103.85,103.97,103.96,103.66,104.5,104.01,103.55,103.92,103.51,0.4108934544,0.7703418392,-0.115417909,0.009619084263,0.289407679,-0.8038277512,0.4711085473,0.4442298407,-0.3560431101,0.3960969955
103.89,104.73,105.08,104.65,103.85,103.97,103.96,103.66,104.5,104.01,103.55,103.92,-0.3330795584,0.4108934544,0.7703418392,-0.115417909,0.009619084263,0.289407679,-0.8038277512,0.4711085473,0.4442298407,-0.3560431101
104.31,103.89,104.73,105.08,104.65,103.85,103.97,103.96,103.66,104.5,104.01,103.55,-0.8020624463,-0.3330795584,0.4108934544,0.7703418392,-0.115417909,0.009619084263,0.289407679,-0.8038277512,0.4711085473,0.4442298407
104.91,104.31,103.89,104.73,105.08,104.65,103.85,103.97,103.96,103.66,104.5,104.01,0.4042737511,-0.8020624463,-0.3330795584,0.4108934544,0.7703418392,-0.115417909,0.009619084263,0.289407679,-0.8038277512,0.4711085473
105.08,104.91,104.31,103.89,104.73,105.08,104.65,103.85,103.97,103.96,103.66,104.5,0.5752085131,0.4042737511,-0.8020624463,-0.3330795584,0.4108934544,0.7703418392,-0.115417909,0.009619084263,0.289407679,-0.8038277512
104.9,105.08,104.91,104.31,103.89,104.73,105.08,104.65,103.85,103.97,103.96,103.66,0.1620436565,0.5752085131,0.4042737511,-0.8020624463,-0.3330795584,0.4108934544,0.7703418392,-0.115417909,0.009619084263,0.289407679
103.96,104.9,105.08,104.91,104.31,103.89,104.73,105.08,104.65,103.85,103.97,103.96,-0.1712980586,0.1620436565,0.5752085131,0.4042737511,-0.8020624463,-0.3330795584,0.4108934544,0.7703418392,-0.115417909,0.009619084263
103.39,103.96,104.9,105.08,104.91,104.31,103.89,104.73,105.08,104.65,103.85,103.97,-0.8960915157,-0.1712980586,0.1620436565,0.5752085131,0.4042737511,-0.8020624463,-0.3330795584,0.4108934544,0.7703418392,-0.115417909
103.5,103.39,103.96,104.9,105.08,104.91,104.31,103.89,104.73,105.08,104.65,103.85,-0.548287803,-0.8960915157,-0.1712980586,0.1620436565,0.5752085131,0.4042737511,-0.8020624463,-0.3330795584,0.4108934544,0.7703418392
103.29,103.5,103.39,103.96,104.9,105.08,104.91,104.31,103.89,104.73,105.08,104.65,0.1063932682,-0.548287803,-0.8960915157,-0.1712980586,0.1620436565,0.5752085131,0.4042737511,-0.8020624463,-0.3330795584,0.4108934544
103.68,103.29,103.5,103.39,103.96,104.9,105.08,104.91,104.31,103.89,104.73,105.08,-0.2028985507,0.1063932682,-0.548287803,-0.8960915157,-0.1712980586,0.1620436565,0.5752085131,0.4042737511,-0.8020624463,-0.3330795584
104.49,103.68,103.29,103.5,103.39,103.96,104.9,105.08,104.91,104.31,103.89,104.73,0.3775776939,-0.2028985507,0.1063932682,-0.548287803,-0.8960915157,-0.1712980586,0.1620436565,0.5752085131,0.4042737511,-0.8020624463
105.38,104.49,103.68,103.29,103.5,103.39,103.96,104.9,105.08,104.91,104.31,103.89,0.78125,0.3775776939,-0.2028985507,0.1063932682,-0.548287803,-0.8960915157,-0.1712980586,0.1620436565,0.5752085131,0.4042737511
105.42,105.38,104.49,103.68,103.29,103.5,103.39,103.96,104.9,105.08,104.91,104.31,0.8517561489,0.78125,0.3775776939,-0.2028985507,0.1063932682,-0.548287803,-0.8960915157,-0.1712980586,0.1620436565,0.5752085131
106.79,105.42,105.38,104.49,103.68,103.29,103.5,103.39,103.96,104.9,105.08,104.91,0.03795786677,0.8517561489,0.78125,0.3775776939,-0.2028985507,0.1063932682,-0.548287803,-0.8960915157,-0.1712980586,0.1620436565
106.98,106.79,105.42,105.38,104.49,103.68,103.29,103.5,103.39,103.96,104.9,105.08,1.29956365,0.03795786677,0.8517561489,0.78125,0.3775776939,-0.2028985507,0.1063932682,-0.548287803,-0.8960915157,-0.1712980586
106.99,106.98,106.79,105.42,105.38,104.49,103.68,103.29,103.5,103.39,103.96,104.9,0.1779192808,1.29956365,0.03795786677,0.8517561489,0.78125,0.3775776939,-0.2028985507,0.1063932682,-0.548287803,-0.8960915157
106.34,106.99,106.98,106.79,105.42,105.38,104.49,103.68,103.29,103.5,103.39,103.96,0.009347541597,0.1779192808,1.29956365,0.03795786677,0.8517561489,0.78125,0.3775776939,-0.2028985507,0.1063932682,-0.548287803
106.34,106.34,106.99,106.98,106.79,105.42,105.38,104.49,103.68,103.29,103.5,103.39,-0.6075334143,0.009347541597,0.1779192808,1.29956365,0.03795786677,0.8517561489,0.78125,0.3775776939,-0.2028985507,0.1063932682
105.1,106.34,106.34,106.99,106.98,106.79,105.42,105.38,104.49,103.68,103.29,103.5,0,-0.6075334143,0.009347541597,0.1779192808,1.29956365,0.03795786677,0.8517561489,0.78125,0.3775776939,-0.2028985507
104.12,105.1,106.34,106.34,106.99,106.98,106.79,105.42,105.38,104.49,103.68,103.29,-1.166071093,0,-0.6075334143,0.009347541597,0.1779192808,1.29956365,0.03795786677,0.8517561489,0.78125,0.3775776939
102.53,104.12,105.1,106.34,106.34,106.99,106.98,106.79,105.42,105.38,104.49,103.68,-0.9324452902,-1.166071093,0,-0.6075334143,0.009347541597,0.1779192808,1.29956365,0.03795786677,0.8517561489,0.78125
101.73,102.53,104.12,105.1,106.34,106.34,106.99,106.98,106.79,105.42,105.38,104.49,-1.527084134,-0.9324452902,-1.166071093,0,-0.6075334143,0.009347541597,0.1779192808,1.29956365,0.03795786677,0.8517561489
101.9,101.73,102.53,104.12,105.1,106.34,106.34,106.99,106.98,106.79,105.42,105.38,-0.7802594363,-1.527084134,-0.9324452902,-1.166071093,0,-0.6075334143,0.009347541597,0.1779192808,1.29956365,0.03795786677
101.84,101.9,101.73,102.53,104.12,105.1,106.34,106.34,106.99,106.98,106.79,105.42,0.1671090141,-0.7802594363,-1.527084134,-0.9324452902,-1.166071093,0,-0.6075334143,0.009347541597,0.1779192808,1.29956365
101.86,101.84,101.9,101.73,102.53,104.12,105.1,106.34,106.34,106.99,106.98,106.79,-0.05888125613,0.1671090141,-0.7802594363,-1.527084134,-0.9324452902,-1.166071093,0,-0.6075334143,0.009347541597,0.1779192808
102.62,101.86,101.84,101.9,101.73,102.53,104.12,105.1,106.34,106.34,106.99,106.98,0.01963864886,-0.05888125613,0.1671090141,-0.7802594363,-1.527084134,-0.9324452902,-1.166071093,0,-0.6075334143,0.009347541597
101.66,102.62,101.86,101.84,101.9,101.73,102.53,104.12,105.1,106.34,106.34,106.99,0.7461221284,0.01963864886,-0.05888125613,0.1671090141,-0.7802594363,-1.527084134,-0.9324452902,-1.166071093,0,-0.6075334143
101.96,101.66,102.62,101.86,101.84,101.9,101.73,102.53,104.12,105.1,106.34,106.34,-0.9354901579,0.7461221284,0.01963864886,-0.05888125613,0.1671090141,-0.7802594363,-1.527084134,-0.9324452902,-1.166071093,0
102.54,101.96,101.66,102.62,101.86,101.84,101.9,101.73,102.53,104.12,105.1,106.34,0.2951013181,-0.9354901579,0.7461221284,0.01963864886,-0.05888125613,0.1671090141,-0.7802594363,-1.527084134,-0.9324452902,-1.166071093
102.96,102.54,101.96,101.66,102.62,101.86,101.84,101.9,101.73,102.53,104.12,105.1,0.5688505296,0.2951013181,-0.9354901579,0.7461221284,0.01963864886,-0.05888125613,0.1671090141,-0.7802594363,-1.527084134,-0.9324452902
102.6,102.96,102.54,101.96,101.66,102.62,101.86,101.84,101.9,101.73,102.53,104.12,0.4095962551,0.5688505296,0.2951013181,-0.9354901579,0.7461221284,0.01963864886,-0.05888125613,0.1671090141,-0.7802594363,-1.527084134
103.06,102.6,102.96,102.54,101.96,101.66,102.62,101.86,101.84,101.9,101.73,102.53,-0.3496503497,0.4095962551,0.5688505296,0.2951013181,-0.9354901579,0.7461221284,0.01963864886,-0.05888125613,0.1671090141,-0.7802594363
103.27,103.06,102.6,102.96,102.54,101.96,101.66,102.62,101.86,101.84,101.9,101.73,0.4483430799,-0.3496503497,0.4095962551,0.5688505296,0.2951013181,-0.9354901579,0.7461221284,0.01963864886,-0.05888125613,0.1671090141
103.52,103.27,103.06,102.6,102.96,102.54,101.96,101.66,102.62,101.86,101.84,101.9,0.2037647972,0.4483430799,-0.3496503497,0.4095962551,0.5688505296,0.2951013181,-0.9354901579,0.7461221284,0.01963864886,-0.05888125613
104.59,103.52,103.27,103.06,102.6,102.96,102.54,101.96,101.66,102.62,101.86,101.84,0.2420838578,0.2037647972,0.4483430799,-0.3496503497,0.4095962551,0.5688505296,0.2951013181,-0.9354901579,0.7461221284,0.01963864886
103.9,104.59,103.52,103.27,103.06,102.6,102.96,102.54,101.96,101.66,102.62,101.86,1.033616692,0.2420838578,0.2037647972,0.4483430799,-0.3496503497,0.4095962551,0.5688505296,0.2951013181,-0.9354901579,0.7461221284
105.39,103.9,104.59,103.52,103.27,103.06,102.6,102.96,102.54,101.96,101.66,102.62,-0.6597189024,1.033616692,0.2420838578,0.2037647972,0.4483430799,-0.3496503497,0.4095962551,0.5688505296,0.2951013181,-0.9354901579
104.88,105.39,103.9,104.59,103.52,103.27,103.06,102.6,102.96,102.54,101.96,101.66,1.434071222,-0.6597189024,1.033616692,0.2420838578,0.2037647972,0.4483430799,-0.3496503497,0.4095962551,0.5688505296,0.2951013181
104.56,104.88,105.39,103.9,104.59,103.52,103.27,103.06,102.6,102.96,102.54,101.96,-0.4839168802,1.434071222,-0.6597189024,1.033616692,0.2420838578,0.2037647972,0.4483430799,-0.3496503497,0.4095962551,0.5688505296
102.61,104.56,104.88,105.39,103.9,104.59,103.52,103.27,103.06,102.6,102.96,102.54,-0.3051106026,-0.4839168802,1.434071222,-0.6597189024,1.033616692,0.2420838578,0.2037647972,0.4483430799,-0.3496503497,0.4095962551
101.26,102.61,104.56,104.88,105.39,103.9,104.59,103.52,103.27,103.06,102.6,102.96,-1.864957919,-0.3051106026,-0.4839168802,1.434071222,-0.6597189024,1.033616692,0.2420838578,0.2037647972,0.4483430799,-0.3496503497
100.49,101.26,102.61,104.56,104.88,105.39,103.9,104.59,103.52,103.27,103.06,102.6,-1.315661242,-1.864957919,-0.3051106026,-0.4839168802,1.434071222,-0.6597189024,1.033616692,0.2420838578,0.2037647972,0.4483430799
99.33,100.49,101.26,102.61,104.56,104.88,105.39,103.9,104.59,103.52,103.27,103.06,-0.7604187241,-1.315661242,-1.864957919,-0.3051106026,-0.4839168802,1.434071222,-0.6597189024,1.033616692,0.2420838578,0.2037647972
97.95,99.33,100.49,101.26,102.61,104.56,104.88,105.39,103.9,104.59,103.52,103.27,-1.154343716,-0.7604187241,-1.315661242,-1.864957919,-0.3051106026,-0.4839168802,1.434071222,-0.6597189024,1.033616692,0.2420838578
98.18,97.95,99.33,100.49,101.26,102.61,104.56,104.88,105.39,103.9,104.59,103.52,-1.389308366,-1.154343716,-0.7604187241,-1.315661242,-1.864957919,-0.3051106026,-0.4839168802,1.434071222,-0.6597189024,1.033616692
97.49,98.18,97.95,99.33,100.49,101.26,102.61,104.56,104.88,105.39,103.9,104.59,0.2348136804,-1.389308366,-1.154343716,-0.7604187241,-1.315661242,-1.864957919,-0.3051106026,-0.4839168802,1.434071222,-0.6597189024
97.31,97.49,98.18,97.95,99.33,100.49,101.26,102.61,104.56,104.88,105.39,103.9,-0.7027907924,0.2348136804,-1.389308366,-1.154343716,-0.7604187241,-1.315661242,-1.864957919,-0.3051106026,-0.4839168802,1.434071222
96.03,97.31,97.49,98.18,97.95,99.33,100.49,101.26,102.61,104.56,104.88,105.39,-0.1846343215,-0.7027907924,0.2348136804,-1.389308366,-1.154343716,-0.7604187241,-1.315661242,-1.864957919,-0.3051106026,-0.4839168802
94.59,96.03,97.31,97.49,98.18,97.95,99.33,100.49,101.26,102.61,104.56,104.88,-1.315383825,-0.1846343215,-0.7027907924,0.2348136804,-1.389308366,-1.154343716,-0.7604187241,-1.315661242,-1.864957919,-0.3051106026
95.05,94.59,96.03,97.31,97.49,98.18,97.95,99.33,100.49,101.26,102.61,104.56,-1.499531396,-1.315383825,-0.1846343215,-0.7027907924,0.2348136804,-1.389308366,-1.154343716,-0.7604187241,-1.315661242,-1.864957919
93.15,95.05,94.59,96.03,97.31,97.49,98.18,97.95,99.33,100.49,101.26,102.61,0.486309335,-1.499531396,-1.315383825,-0.1846343215,-0.7027907924,0.2348136804,-1.389308366,-1.154343716,-0.7604187241,-1.315661242
96.85,93.15,95.05,94.59,96.03,97.31,97.49,98.18,97.95,99.33,100.49,101.26,-1.998947922,0.486309335,-1.499531396,-1.315383825,-0.1846343215,-0.7027907924,0.2348136804,-1.389308366,-1.154343716,-0.7604187241
95.61,96.85,93.15,95.05,94.59,96.03,97.31,97.49,98.18,97.95,99.33,100.49,3.97208803,-1.998947922,0.486309335,-1.499531396,-1.315383825,-0.1846343215,-0.7027907924,0.2348136804,-1.389308366,-1.154343716
96.18,95.61,96.85,93.15,95.05,94.59,96.03,97.31,97.49,98.18,97.95,99.33,-1.280330408,3.97208803,-1.998947922,0.486309335,-1.499531396,-1.315383825,-0.1846343215,-0.7027907924,0.2348136804,-1.389308366
95.19,96.18,95.61,96.85,93.15,95.05,94.59,96.03,97.31,97.49,98.18,97.95,0.5961719485,-1.280330408,3.97208803,-1.998947922,0.486309335,-1.499531396,-1.315383825,-0.1846343215,-0.7027907924,0.2348136804
93.85,95.19,96.18,95.61,96.85,93.15,95.05,94.59,96.03,97.31,97.49,98.18,-1.029320025,0.5961719485,-1.280330408,3.97208803,-1.998947922,0.486309335,-1.499531396,-1.315383825,-0.1846343215,-0.7027907924
94.45,93.85,95.19,96.18,95.61,96.85,93.15,95.05,94.59,96.03,97.31,97.49,-1.407710894,-1.029320025,0.5961719485,-1.280330408,3.97208803,-1.998947922,0.486309335,-1.499531396,-1.315383825,-0.1846343215
94.42,94.45,93.85,95.19,96.18,95.61,96.85,93.15,95.05,94.59,96.03,97.31,0.6393180607,-1.407710894,-1.029320025,0.5961719485,-1.280330408,3.97208803,-1.998947922,0.486309335,-1.499531396,-1.315383825
94.77,94.42,94.45,93.85,95.19,96.18,95.61,96.85,93.15,95.05,94.59,96.03,-0.03176283748,0.6393180607,-1.407710894,-1.029320025,0.5961719485,-1.280330408,3.97208803,-1.998947922,0.486309335,-1.499531396
93.13,94.77,94.42,94.45,93.85,95.19,96.18,95.61,96.85,93.15,95.05,94.59,0.3706841771,-0.03176283748,0.6393180607,-1.407710894,-1.029320025,0.5961719485,-1.280330408,3.97208803,-1.998947922,0.486309335
92.49,93.13,94.77,94.42,94.45,93.85,95.19,96.18,95.61,96.85,93.15,95.05,-1.730505434,0.3706841771,-0.03176283748,0.6393180607,-1.407710894,-1.029320025,0.5961719485,-1.280330408,3.97208803,-1.998947922
92.71,92.49,93.13,94.77,94.42,94.45,93.85,95.19,96.18,95.61,96.85,93.15,-0.6872114249,-1.730505434,0.3706841771,-0.03176283748,0.6393180607,-1.407710894,-1.029320025,0.5961719485,-1.280330408,3.97208803
93.71,92.71,92.49,93.13,94.77,94.42,94.45,93.85,95.19,96.18,95.61,96.85,0.2378635528,-0.6872114249,-1.730505434,0.3706841771,-0.03176283748,0.6393180607,-1.407710894,-1.029320025,0.5961719485,-1.280330408
94.42,93.71,92.71,92.49,93.13,94.77,94.42,94.45,93.85,95.19,96.18,95.61,1.078632294,0.2378635528,-0.6872114249,-1.730505434,0.3706841771,-0.03176283748,0.6393180607,-1.407710894,-1.029320025,0.5961719485
95.25,94.42,93.71,92.71,92.49,93.13,94.77,94.42,94.45,93.85,95.19,96.18,0.7576566001,1.078632294,0.2378635528,-0.6872114249,-1.730505434,0.3706841771,-0.03176283748,0.6393180607,-1.407710894,-1.029320025
95.01,95.25,94.42,93.71,92.71,92.49,93.13,94.77,94.42,94.45,93.85,95.19,0.8790510485,0.7576566001,1.078632294,0.2378635528,-0.6872114249,-1.730505434,0.3706841771,-0.03176283748,0.6393180607,-1.407710894
95.48,95.01,95.25,94.42,93.71,92.71,92.49,93.13,94.77,94.42,94.45,93.85,-0.2519685039,0.8790510485,0.7576566001,1.078632294,0.2378635528,-0.6872114249,-1.730505434,0.3706841771,-0.03176283748,0.6393180607
95.79,95.48,95.01,95.25,94.42,93.71,92.71,92.49,93.13,94.77,94.42,94.45,0.49468477,-0.2519685039,0.8790510485,0.7576566001,1.078632294,0.2378635528,-0.6872114249,-1.730505434,0.3706841771,-0.03176283748
